	token	coref	ner
5157	is	O	O
5158	het	(1003)	O
5159	de	O	O
5160	doelstelling	O	O
5161	om	O	O
5162	naar	O	O
5163	een	(1004	O
5164	100	O	O
5165	%	1004)	O
5166	toe	O	O
5167	te	O	O
5168	gaan	O	O
5169	.	O	O
5170	Zij	(1005)	O
5171	herhaalt	O	O
5172	haar	(1006)|(1007	O
5173	informatie	1007)	O
5174	.	O	O
5175	Zij	(999)	O
5176	bepleit	O	O
5177	realiteitszin	(1008	O
5178	in	O	O
5179	dezen	1008)|(1009)	O
5180	.	O	O
5181	Griffie	O	O
5182	Gemeenteraad	O	O
5183	Utrecht	O	O
5184	Verslag	(1010	O
5185	van	O	O
5186	de	(1012|(1011	O
5187	openbare	O	O
5188	fysieke	O	O
5189	vergadering	O	O
5190	van	O	O
5191	de	(1013	O
5192	Commissie	O	O
5193	Mens	O	O
5194	&	O	O
5195	Samenleving	1013)|1011)	O
5196	op	O	O
5197	30	(1014	O
5198	september	O	O
5199	2021	1014)	O
5200	Pagina	O	O
5201	9	(1015)	O
5202	van	O	O
5203	12	O	O
5204	Mevrouw	O	O
5205	Kendir	O	S-PER
5206	(	O	O
5207	Student	(1016	O
5208	&	O	O
5209	Starter	1016)|1012)|1010)	O
5210	)	O	O
5211	begrijpt	O	O
5212	dat	O	O
5213	het	(1017)	O
5214	lastig	O	O
5215	is	O	O
5216	in	O	O
5217	één	(1018	O
5218	keer	1018)	O
5219	de	(1019	O
5220	ambitie	1019)	O
5221	waar	O	O
5222	te	O	O
5223	maken	O	O
5224	.	O	O
5225	Zij	(1020)	O
5226	vraagt	O	O
5227	of	O	O
5228	de	(129	O
5229	burgemeester	129)	O
5230	kan	O	O
5231	toezeggen	O	O
5232	dat	O	O
5233	onderzoek	(1021)	O
5234	gedaan	O	O
5235	zal	O	O
5236	worden	O	O
5237	naar	O	O
5238	de	(1022	O
5239	uitbreiding	O	O
5240	van	O	O
5241	het	(1023	O
5242	aantal	O	O
5243	toegankelijke	(1024	O
5244	stembureaus	1024)|1023)|1022)	O
5245	en	O	O
5246	de	(1025	O
5247	resultaten	O	O
5248	daarvan	1025)	O
5249	te	O	O
5250	delen	O	O
5251	met	O	O
5252	de	(1026|(529	O
5253	raad	529)	O
5254	in	O	O
5255	Q1	(1027	O
5256	2022	1027)|1026)|(1028)	O
5257	.	O	O
5258	Burgemeester	(779	O
5259	Dijksma	779)	S-PER
5260	betwijfelt	O	O
5261	of	O	O
5262	hiervoor	O	O
5263	een	(1029	O
5264	onderzoek	1029)	O
5265	nodig	O	O
5266	is	O	O
5267	.	O	O
5268	Zij	(1030)	O
5269	heeft	O	O
5270	liever	O	O
5271	dat	O	O
5272	haar	(1031)|(1032	O
5273	medewerkers	1032)	O
5274	aan	O	O
5275	de	(1033	O
5276	slag	1033)	O
5277	gaan	O	O
5278	met	O	O
5279	het	(1034	O
5280	zoeken	O	O
5281	van	O	O
5282	locaties	1034)|(1035)	O
5283	dan	O	O
5284	dat	O	O
5285	een	(1036	O
5286	390	O	O
5287	onderzoek	1036)	O
5288	wordt	O	O
5289	gedaan	O	O
5290	zoals	O	O
5291	nu	O	O
5292	voorgesteld	O	O
5293	.	O	O
5294	Zij	(1037)	O
5295	zegt	O	O
5296	toe	O	O
5297	hierover	O	O
5298	bij	O	O
5299	de	(50	O
5300	commissie	50)	O
5301	terug	O	O
5302	te	O	O
5303	komen	O	O
5304	vóór	O	O
5305	de	(196	O
5306	verkiezingen	196)	O
5307	om	O	O
5308	aan	O	O
5309	te	O	O
5310	geven	O	O
5311	in	O	O
5312	hoeverre	O	O
5313	dit	(1038)	O
5314	is	O	O
5315	gelukt	O	O
5316	en	O	O
5317	zo	O	O
5318	jaar	O	O
5319	om	O	O
5320	welke	(1039	O
5321	locaties	1039)	O
5322	het	(1040)	O
5323	dan	O	O
5324	gaat	O	O
5325	.	O	O
5326	Mevrouw	(1041	O
5327	Kendir	O	S-PER
5328	(	O	O
5329	Student	(1016	O
5330	&	O	O
5331	Starter	1016)|1041)	O
5332	)	O	O
5333	noemt	O	O
5334	dit	(1042)	O
5335	een	(1043	O
5336	inventarisatie	1043)	O
5337	en	O	O
5338	zij	(1044)	O
5339	toont	O	O
5340	haar	(1045)|(1046	O
5341	interesse	1046)	O
5342	in	O	O
5343	de	(1047	O
5344	update	1047)	O
5345	.	O	O
5346	Mevrouw	(334	O
5347	Assen	O	S-PER
5348	(	O	O
5349	PvdA	334)|(1048)	O
5350	)	O	O
5351	begreep	O	O
5352	dat	O	O
5353	onder	O	O
5354	toegankelijkheid	(1049)	O
5355	de	(1050	O
5356	rolstoeltoeganke-	O	O
5357	lijkheid	1050)	O
5358	werd	O	O
5359	bedoeld	O	O
5360	met	O	O
5361	de	(1051	O
5362	opmerking	O	O
5363	dat	O	O
5364	het	(1052	O
5365	laaghangend	O	O
5366	fruit	1052)	O
5367	al	O	O
5368	geplukt	O	O
5369	is	1051)	O
5370	.	O	O
5371	Zij	(1053)	O
5372	houdt	O	O
5373	het	(1054)	O
5374	voor	O	O
5375	mogelijk	O	O
5376	dat	O	O
5377	meer	(1055	O
5378	laaghangend	O	O
5379	fruit	1055)	O
5380	te	O	O
5381	vinden	O	O
5382	is	O	O
5383	in	O	O
5384	de	(1057|(1056	O
5385	categorie	O	O
5386	opvolging	O	O
5387	van	O	O
5388	het	(1058	O
5389	stembureau	O	O
5390	op	O	O
5391	het	(992	O
5392	stadskantoor	992)|1058)|1056)	O
5393	op	O	O
5394	meer	(1059	O
5395	locaties	O	O
5396	bij	O	O
5397	de	(196	O
5398	volgende	O	O
5399	verkiezingen	196)|1059)|1057)	O
5400	.	O	O
5401	400	(779	O
5402	Burgemeester	O	O
5403	Dijksma	779)	S-PER
5404	antwoordt	O	O
5405	bevestigend	O	O
5406	.	O	O
5407	De	(1060	O
5408	heer	O	O
5409	Sungur	O	S-PER
5410	(	O	O
5411	DENK	1060)|(28)	O
5412	)	O	O
5413	vraagt	O	O
5414	of	O	O
5415	hij	(1061)	O
5416	mag	O	O
5417	aannemen	O	O
5418	dat	O	O
5419	de	(1062	O
5420	niet	O	O
5421	fysiek-toeganke-	O	O
5422	lijke	O	O
5423	bureaus	1062)	O
5424	meegenomen	O	O
5425	worden	O	O
5426	in	O	O
5427	de	(1047	O
5428	update	1047)	O
5429	.	O	O
5430	Burgemeester	(779	O
5431	Dijksma	779)	S-PER
5432	antwoordt	O	O
5433	bevestigend	O	O
5434	.	O	O
5435	Zij	(1063)	O
5436	vervolgt	O	O
5437	haar	(1063)|(1064	O
5438	beantwoording	1064)	O
5439	met	O	O
5440	in	O	O
5441	te	O	O
5442	gaan	O	O
5443	op	O	O
5444	de	(1065	O
5445	vraag	O	O
5446	waarom	O	O
5447	de	(1066	O
5448	shifts	1066)	O
5449	niet	O	O
5450	terugkomen	1065)	O
5451	.	O	O
5452	Het	(1067	O
5453	probleem	O	O
5454	daarbij	1067)	O
5455	is	O	O
5456	dat	O	O
5457	de	(258	O
5458	gemeente	258)	O
5459	dan	O	O
5460	nog	O	O
5461	meer	O	O
5462	vrijwilligers	O	O
5463	moet	O	O
5464	werven	O	O
5465	.	O	O
5466	De	(258	O
5467	gemeente	258)	O
5468	beschikt	O	O
5469	wel	O	O
5470	over	O	O
5471	een	(1068	O
5472	behoorlijk	O	O
5473	aantal	O	O
5474	vrijwilligers	1068)|(1069)	O
5475	.	O	O
5476	Het	(1070	O
5477	niet	O	O
5478	meer	O	O
5479	tellen	O	O
5480	op	O	O
5481	kwalitatief	(1071	O
5482	hoog	O	O
5483	niveau	1071)|1070)	O
5484	is	O	O
5485	een	O	O
5486	factor	O	O
5487	in	O	O
5488	de	(1072	O
5489	bekorting	O	O
5490	van	O	O
5491	de	(1073	O
5492	werkdag	1073)|1072)	O
5493	.	O	O
5494	Mevrouw	(767	O
5495	Admiraal	O	S-PER
5496	(	O	O
5497	ChristenUnie	767)|(1074)	O
5498	)	O	O
5499	stelt	O	O
5500	voor	O	O
5501	het	(1075)	O
5502	om	O	O
5503	te	O	O
5504	draaien	O	O
5505	en	O	O
5506	door	O	O
5507	het	(1076	O
5508	werken	O	O
5509	in	O	O
5510	shifts	1076)|(1066)	O
5511	de	(1077	O
5512	gelegenheid	O	O
5513	te	O	O
5514	creëren	O	O
5515	voor	O	O
5516	het	(1078	O
5517	werven	O	O
5518	van	O	O
5519	meer	(1079	O
5520	vrijwilligers	1079)|1078)|1077)	O
5521	.	O	O
5522	410	(1080	O
5523	Burgemeester	O	O
5524	Dijksma	1080)	S-PER
5525	vraagt	O	O
5526	zich	(1081)	O
5527	af	O	O
5528	of	O	O
5529	dat	(1082)	O
5530	zo	O	O
5531	werken	O	O
5532	zal	O	O
5533	.	O	O
5534	Zij	(1083)	O
5535	voorziet	O	O
5536	in	O	O
5537	dezen	(1084)	O
5538	ook	O	O
5539	praktische	(1085	O
5540	problemen	1085)	O
5541	.	O	O
5542	De	(129	O
5543	burgemeester	129)	O
5544	licht	O	O
5545	toe	O	O
5546	op	O	O
5547	welke	(1086	O
5548	manier	1086)	O
5549	het	(1087	O
5550	werk	O	O
5551	van	O	O
5552	de	(112	O
5553	vrijwilligers	112)|1087)	O
5554	wordt	O	O
5555	verlicht	O	O
5556	.	O	O
5557	Zij	(1088)	O
5558	vervolgt	O	O
5559	haar	(1089)|(1064	O
5560	beantwoording	1064)	O
5561	met	O	O
5562	in	O	O
5563	te	O	O
5564	gaan	O	O
5565	op	O	O
5566	de	(1090	O
5567	technische	O	O
5568	vraag	1090)	O
5569	:	O	O
5570	het	(1091	O
5571	gemeen-	O	O
5572	telijk	O	O
5573	stembureau	1091)	O
5574	heeft	O	O
5575	het	(1092	O
5576	voorzitterschap	O	O
5577	van	O	O
5578	het	(134	O
5579	technisch	O	O
5580	stembureau	134)|1092)	O
5581	.	O	O
5582	De	(1093	O
5583	heer	O	O
5584	Bosch	O	S-PER
5585	(	O	O
5586	PVV	1093)|(26)	O
5587	)	O	O
5588	begrijpt	O	O
5589	dat	O	O
5590	die	(1094)	O
5591	dan	O	O
5592	ook	O	O
5593	de	(1095	O
5594	procesverbalen	1095)	O
5595	gaat	O	O
5596	vaststellen	O	O
5597	omdat	O	O
5598	het	(1096)	O
5599	dan	O	O
5600	gaat	O	O
5601	om	O	O
5602	de	(1097	O
5603	definitieve	O	O
5604	stemming	1097)	O
5605	.	O	O
5606	Burgemeester	(779	O
5607	Dijksma	779)	S-PER
5608	antwoordt	O	O
5609	bevestigend	O	O
5610	.	O	O
5611	De	(1098	O
5612	heer	O	O
5613	Bosch	O	S-PER
5614	(	O	O
5615	PVV	1098)|(26)	O
5616	)	O	O
5617	houdt	O	O
5618	het	(1099)	O
5619	voor	O	O
5620	mogelijk	O	O
5621	hierover	O	O
5622	bij	O	O
5623	de	(50	O
5624	commissie	50)	O
5625	terug	O	O
5626	te	O	O
5627	komen	O	O
5628	.	O	O
5629	420	(1100)	O
5630	De	(43	O
5631	voorzitter	43)	O
5632	deelt	O	O
5633	mee	O	O
5634	dat	O	O
5635	na	O	O
5636	deze	(45	O
5637	vergadering	45)	O
5638	in	O	O
5639	technische	(1101	O
5640	zin	1101)	O
5641	te	O	O
5642	overleggen	O	O
5643	is	O	O
5644	met	O	O
5645	de	(1103|(1102	O
5646	adviseurs	O	O
5647	van	O	O
5648	de	(129	O
5649	burgemeester	129)|1102)	O
5650	.	O	O
5651	Burgemeester	(779	O
5652	Dijksma	779)|1103)	S-PER
5653	biedt	O	O
5654	dat	(1104)	O
5655	van	O	O
5656	harte	O	O
5657	aan	O	O
5658	.	O	O
5659	Zij	(43)	O
5660	doet	O	O
5661	de	(1105	O
5662	suggestie	1105)	O
5663	dan	O	O
5664	ook	O	O
5665	te	O	O
5666	spreken	O	O
5667	over	O	O
5668	de	(1106	O
5669	instructie	1106)	O
5670	.	O	O
5671	Over	O	O
5672	early	(1107	O
5673	voting	1107)	O
5674	kan	O	O
5675	de	(129	O
5676	burgemeester	129)	O
5677	niet	O	O
5678	voorspellen	O	O
5679	of	O	O
5680	dat	O	O
5681	ook	O	O
5682	deze	(1108	O
5683	keer	1108)	O
5684	weer	O	O
5685	aan	O	O
5686	de	(1109	O
5687	orde	1109)	O
5688	zal	O	O
5689	zijn	O	O
5690	.	O	O
5691	Dit	(1110)	O
5692	zal	O	O
5693	bepaald	O	O
5694	worden	O	O
5695	door	O	O
5696	het	(1111	O
5697	ministerie	1111)	O
5698	.	O	O
5699	De	(1112	O
5700	druktemeterapp	1112)	O
5701	vindt	O	O
5702	de	(129	O
5703	burgemeester	129)	O
5704	briljant	O	O
5705	.	O	O
5706	Zij	(1113)	O
5707	vindt	O	O
5708	dat	O	O
5709	die	(1114	O
5710	druktemeterapp	1114)	O
5711	moet	O	O
5712	blijven	O	O
5713	.	O	O
5714	Hiermee	O	O
5715	rondt	O	O
5716	zij	(1115)	O
5717	haar	(1116)|(1064	O
5718	beantwoording	1064)	O
5719	af	O	O
5720	.	O	O
5721	Gemiste	(1117	O
5722	antwoorden	O	O
5723	430	O	O
5724	Mevrouw	O	O
5725	Kendir	O	S-PER
5726	(	O	O
5727	Student	(1118	O
5728	&	O	O
5729	Starter	1118)|1117)	O
5730	)	O	O
5731	merkt	O	O
5732	op	O	O
5733	dat	O	O
5734	de	(129	O
5735	burgemeester	129)	O
5736	positief	O	O
5737	stond	O	O
5738	tegenover	O	O
5739	de	(1119	O
5740	suggesties	O	O
5741	van	O	O
5742	haar	(129)|(282	O
5743	fractie	282)|1119)	O
5744	.	O	O
5745	Zij	(1120)	O
5746	vraagt	O	O
5747	wanneer	O	O
5748	zij	(1121)	O
5749	een	(1122	O
5750	update	1122)	O
5751	kan	O	O
5752	Griffie	(1123	O
5753	Gemeenteraad	1123)	O
5754	Utrecht	O	O
5755	Verslag	O	O
5756	van	O	O
5757	de	(1124	O
5758	openbare	O	O
5759	fysieke	O	O
5760	vergadering	O	O
5761	van	O	O
5762	de	(1125	O
5763	Commissie	O	O
5764	Mens	O	O
5765	&	O	O
5766	Samenleving	1125)|1124)	O
5767	op	O	O
5768	30	(1127|(1126	O
5769	september	O	O
5770	2021	1126)	O
5771	Pagina	O	O
5772	10	(1128)	O
5773	van	O	O
5774	12	1127)|(1129)	O
5775	verwachten	O	O
5776	over	O	O
5777	het	(1130	O
5778	gesprek	O	O
5779	dat	O	O
5780	gevoerd	O	O
5781	zal	O	O
5782	worden	O	O
5783	met	O	O
5784	de	(1131|(687	O
5785	bedrijven	687)	O
5786	en	O	O
5787	het	(1132	O
5788	communicatieteam	1132)|1131)|1130)	O
5789	.	O	O
5790	De	(43	O
5791	voorzitter	43)	O
5792	beschouwt	O	O
5793	dit	(1133)	O
5794	als	O	O
5795	een	(1134	O
5796	nieuw	O	O
5797	onderwerp	1134)	O
5798	.	O	O
5799	De	(441	O
5800	heer	O	O
5801	Bosch	O	S-PER
5802	(	O	O
5803	PVV	441)|(26)	O
5804	)	O	O
5805	vraagt	O	O
5806	hoe	O	O
5807	de	(1135	O
5808	definitieve	O	O
5809	uitslag	1135)	O
5810	mondeling	O	O
5811	volgens	O	O
5812	de	(115	O
5813	Kieswet	115)	O
5814	kenbaar	O	O
5815	wordt	O	O
5816	gemaakt	O	O
5817	.	O	O
5818	Hij	(1136)	O
5819	vraagt	O	O
5820	of	O	O
5821	het	(1137)	O
5822	gegarandeerd	O	O
5823	is	O	O
5824	dat	O	O
5825	de	(1138	O
5826	ongeldig	O	O
5827	verklaarde	O	O
5828	budgetten	1138)	O
5829	worden	O	O
5830	getoond	O	O
5831	wanneer	O	O
5832	burgers	(1139)	O
5833	die	(1140)	O
5834	willen	O	O
5835	zien	O	O
5836	.	O	O
5837	440	O	O
5838	Beantwoording	(1064)	O
5839	Burgemeester	O	O
5840	Dijksma	O	S-PER
5841	zet	O	O
5842	uiteen	O	O
5843	dat	O	O
5844	als	O	O
5845	het	(1141)	O
5846	gaat	O	O
5847	om	O	O
5848	hoe	O	O
5849	de	(258	O
5850	gemeente	258)	O
5851	het	(1142)	O
5852	gaat	O	O
5853	doen	O	O
5854	met	O	O
5855	vrijwilligers	(112)|(1143	O
5856	en	O	O
5857	de	(1144	O
5858	suggesties	O	O
5859	die	O	O
5860	daarover	O	O
5861	gedaan	O	O
5862	zijn	1144)|1143)	O
5863	,	O	O
5864	zij	(1145)	O
5865	mogelijk	O	O
5866	in	O	O
5867	januari	(1146)	O
5868	iets	(1147)	O
5869	kan	O	O
5870	zeggen	O	O
5871	.	O	O
5872	Zij	(1148)	O
5873	zal	O	O
5874	nagaan	O	O
5875	bij	O	O
5876	haar	(1149)|(1150	O
5877	adviseurs	1150)	O
5878	wat	(1151)	O
5879	haalbaar	O	O
5880	is	O	O
5881	.	O	O
5882	Nog	O	O
5883	geen	(1152	O
5884	duidelijkheid	1152)	O
5885	is	O	O
5886	er	O	O
5887	vanuit	O	O
5888	BZK	(914)	O
5889	over	O	O
5890	early	(1153	O
5891	voting	1153)	O
5892	.	O	O
5893	Als	O	O
5894	het	(1154)	O
5895	gaat	O	O
5896	om	O	O
5897	het	(1155	O
5898	tonen	O	O
5899	van	O	O
5900	ongeldige	(1156	O
5901	biljetten	1156)|1155)	O
5902	vermoedt	O	O
5903	de	(129	O
5904	burgemeester	129)	O
5905	dat	O	O
5906	het	(1157)	O
5907	belangrijk	O	O
5908	is	O	O
5909	dat	O	O
5910	dat	(1158)	O
5911	mogelijk	O	O
5912	is	O	O
5913	en	O	O
5914	zij	(1159)	O
5915	benadrukt	O	O
5916	dat	O	O
5917	dat	(1160)	O
5918	goed	O	O
5919	geregeld	O	O
5920	moet	O	O
5921	worden	O	O
5922	.	O	O
5923	Tweede	(1161	O
5924	termijn	O	O
5925	450	O	O
5926	Mevrouw	O	O
5927	Admiraal	O	S-PER
5928	(	O	O
5929	ChristenUnie	1161)|(1162)	O
5930	)	O	O
5931	ziet	O	O
5932	de	(1163	O
5933	noodzakelijkheid	1163)	O
5934	nog	O	O
5935	niet	O	O
5936	,	O	O
5937	voortkomend	O	O
5938	uit	O	O
5939	het	(1164	O
5940	wetsvoorstel	1164)	O
5941	.	O	O
5942	Zij	(1165)	O
5943	krijgt	O	O
5944	daarin	O	O
5945	graag	O	O
5946	meer	(1166	O
5947	inzicht	1166)	O
5948	in	O	O
5949	dat	O	O
5950	dit	(1167)	O
5951	een	(1168	O
5952	grote	O	O
5953	achterlig-	O	O
5954	gende	O	O
5955	reden	O	O
5956	is	O	O
5957	voor	O	O
5958	het	(1169	O
5959	raadsvoorstel	1169)|1168)	O
5960	.	O	O
5961	In	O	O
5962	de	(1170	O
5963	memorie	O	O
5964	van	O	O
5965	toelichting	1170)|(1171)	O
5966	wordt	O	O
5967	gespro-	O	O
5968	ken	O	O
5969	over	O	O
5970	optie	(1174|(1173|(1172	O
5971	1	1172)|(1175)	O
5972	en	O	O
5973	optie	(1176	O
5974	2	1176)|1173)|(1177)	O
5975	.	O	O
5976	Optie	(1178	O
5977	2	1178)|1174)|(1179)	O
5978	is	O	O
5979	de	(113	O
5980	CSO	113)	O
5981	.	O	O
5982	Zij	(1180)	O
5983	ziet	O	O
5984	graag	O	O
5985	een	(1181	O
5986	uitwerking	O	O
5987	van	O	O
5988	optie	(1182	O
5989	1	O	O
5990	zonder	O	O
5991	de	(113	O
5992	CSO	113)|1182)|1181)	O
5993	.	O	O
5994	Het	(1183)	O
5995	lijkt	O	O
5996	haar	(1184)|(1185	O
5997	goede	O	O
5998	informatie	O	O
5999	voor	O	O
6000	de	(1186	O
6001	raad	1186)|1185)	O
6002	.	O	O
6003	De	(1187	O
6004	heer	O	O
6005	Van	O	B-PER
6006	Steeg	O	E-PER
6007	(	O	O
6008	CDA	1187)|(207)	O
6009	)	O	O
6010	komt	O	O
6011	terug	O	O
6012	bij	O	O
6013	de	(50	O
6014	commissie	50)	O
6015	op	O	O
6016	wat	O	O
6017	mevrouw	(767	O
6018	Admiraal	767)	S-PER
6019	heeft	O	O
6020	gezegd	O	O
6021	over	O	O
6022	de	(1188	O
6023	noodzaak	O	O
6024	van	O	O
6025	de	(113	O
6026	CSO	113)|1188)	O
6027	.	O	O
6028	Hij	(1189)	O
6029	heeft	O	O
6030	begrepen	O	O
6031	uit	O	O
6032	de	(1190	O
6033	stukken	1190)	O
6034	dat	O	O
6035	de	(93	O
6036	stad	O	O
6037	Utrecht	93)	O
6038	niet	O	O
6039	anders	O	O
6040	kan	O	O
6041	.	O	O
6042	Het	(1191	O
6043	telproces	1191)	O
6044	maakt	O	O
6045	de	(113	O
6046	CSO	113)	O
6047	noodzakelijk	O	O
6048	als	O	O
6049	gevolg	O	O
6050	van	O	O
6051	wijzigingen	(1192	O
6052	in	O	O
6053	de	(115	O
6054	Kieswet	115)|1192)	O
6055	.	O	O
6056	Wanneer	O	O
6057	dat	(1193)	O
6058	niet	O	O
6059	het	(1194	O
6060	geval	1194)	O
6061	is	O	O
6062	,	O	O
6063	moet	O	O
6064	gekeken	O	O
6065	worden	O	O
6066	460	O	O
6067	of	O	O
6068	de	(113	O
6069	CSO	113)	O
6070	noodzakelijk	O	O
6071	is	O	O
6072	.	O	O
6073	De	(1195	O
6074	heer	O	O
6075	Sungur	O	S-PER
6076	(	O	O
6077	DENK	1195)|(28)	O
6078	)	O	O
6079	heeft	O	O
6080	zich	(1196)	O
6081	bij	O	O
6082	de	(890	O
6083	Voorjaarsnota	890)	O
6084	uitgesproken	O	O
6085	over	O	O
6086	opkomst-	(1197	O
6087	bevorderende	O	O
6088	maatregelen	1197)	O
6089	.	O	O
6090	Wanneer	O	O
6091	kan	O	O
6092	hij	(1189)	O
6093	de	(1198	O
6094	afdoening	O	O
6095	van	O	O
6096	de	(1199	O
6097	desbetreffende	O	O
6098	motie	1199)|1198)	O
6099	verwachten	O	O
6100	?	O	O
6101	Korte	(1200	O
6102	schorsing	O	O
6103	en	O	O
6104	heropening	(1201	O
6105	van	O	O
6106	de	(45	O
6107	vergadering	45)|1201)|1200)	O
6108	.	O	O
6109	Burgemeester	(779	O
6110	Dijksma	779)	S-PER
6111	begrijpt	O	O
6112	waarom	O	O
6113	het	(1202)	O
6114	belangrijk	O	O
6115	is	O	O
6116	dat	O	O
6117	de	(1186	O
6118	raad	1186)	O
6119	met	O	O
6120	haar	(779)	O
6121	kan	O	O
6122	inschatten	O	O
6123	waarom	O	O
6124	CSO	(113)	O
6125	noodzakelijk	O	O
6126	is	O	O
6127	in	O	O
6128	dat	(1203	O
6129	nieuwe	O	O
6130	wetsvoorstel	1203)	O
6131	.	O	O
6132	De	(1204	O
6133	optie	O	O
6134	van	O	O
6135	de	(1205	O
6136	470	O	O
6137	keuze	1205)|1204)	O
6138	zit	O	O
6139	er	O	O
6140	in	O	O
6141	.	O	O
6142	Zij	(1206)	O
6143	refereert	O	O
6144	aan	O	O
6145	de	(1207	O
6146	inbreng	O	O
6147	van	O	O
6148	de	(1208	O
6149	heer	O	O
6150	Van	O	B-PER
6151	Steeg	1208)|1207)	E-PER
6152	:	O	O
6153	dat	O	O
6154	dat	(1207)	O
6155	feitelijk	O	O
6156	voor	O	O
6157	Utrecht	(93)	O
6158	geen	(1209	O
6159	optie	1209)	O
6160	is	O	O
6161	.	O	O
6162	Zij	(1210)	O
6163	zal	O	O
6164	haar	(1211)|(1212	O
6165	antwoord	1212)	O
6166	de	(50	O
6167	commissie	50)	O
6168	ook	O	O
6169	schriftelijk	O	O
6170	doen	O	O
6171	toekomen	O	O
6172	.	O	O
6173	In	O	O
6174	het	(769	O
6175	nieuwe	O	O
6176	wetsvoorstel	769)	O
6177	is	O	O
6178	de	(1213	O
6179	normering	1213)	O
6180	aangescherpt	O	O
6181	voor	O	O
6182	wat	O	O
6183	een	O	O
6184	foutmarge	O	O
6185	kan	O	O
6186	zijn	O	O
6187	op	O	O
6188	stembureauniveau	(1214)	O
6189	.	O	O
6190	De	(1215	O
6191	wens	1215)	O
6192	bestaat	O	O
6193	om	O	O
6194	het	(1216	O
6195	proces	1216)	O
6196	verdergaand	O	O
6197	te	O	O
6198	verbeteren	O	O
6199	.	O	O
6200	Dat	(1217)	O
6201	betekent	O	O
6202	dat	O	O
6203	er	O	O
6204	een	(1218	O
6205	eis	O	O
6206	komt	O	O
6207	dat	O	O
6208	het	(1219	O
6209	gemeentelijk	O	O
6210	stembureau	1219)	O
6211	een	(1220	O
6212	hertelling	1220)	O
6213	zal	O	O
6214	laten	O	O
6215	plaatsvinden	1218)	O
6216	.	O	O
6217	Met	O	O
6218	de	(1221	O
6219	aantallen	O	O
6220	stemmen	O	O
6221	in	O	O
6222	de	(1222	O
6223	stad	1222)|1221)	O
6224	gaat	O	O
6225	het	(1223)	O
6226	niet	O	O
6227	om	O	O
6228	slechts	(1224	O
6229	10	O	O
6230	stembussen	1224)	O
6231	het	(1225)	O
6232	kan	O	O
6233	om	O	O
6234	honderden	(1226	O
6235	stembussen	1226)	O
6236	gaan	O	O
6237	.	O	O
6238	Dat	(1227)	O
6239	maakt	O	O
6240	dat	O	O
6241	in	O	O
6242	de	(1228	O
6243	praktijk	1228)	O
6244	het	(1229)	O
6245	niet	O	O
6246	doenlijk	O	O
6247	is	O	O
6248	het	(1230)	O
6249	zo	O	O
6250	te	O	O
6251	doen	O	O
6252	.	O	O
6253	Dus	O	O
6254	is	O	O
6255	voor	O	O
6256	de	(1231	O
6257	gemeente	O	O
6258	Utrecht	O	O
6259	CSO	1231)	O
6260	in	O	O
6261	pragmatisch	(1232	O
6262	opzicht	1232)	O
6263	,	O	O
6264	verreweg	O	O
6265	de	O	O
6266	enige	O	O
6267	oplossing	O	O
6268	.	O	O
6269	480	O	O
6270	Griffie	O	O
6271	Gemeenteraad	O	O
6272	Utrecht	O	O
6273	Verslag	O	O
6274	van	O	O
6275	de	(1234|(1233	O
6276	openbare	O	O
6277	fysieke	O	O
6278	vergadering	O	O
6279	van	O	O
6280	de	(1235	O
6281	Commissie	O	O
6282	Mens	O	O
6283	&	O	O
6284	Samenleving	1235)|1233)	O
6285	op	O	O
6286	30	(1236	O
6287	september	O	O
6288	2021	1236)	O
6289	Pagina	(1237	O
6290	11	(1238)	O
6291	van	O	O
6292	12	1237)|1234)|(1239)	O
6293	De	(129	O
6294	burgemeester	129)	O
6295	is	O	O
6296	bereid	O	O
6297	een	(679	O
6298	bijdrage	679)	O
6299	te	O	O
6300	leveren	O	O
6301	aan	O	O
6302	de	(1240	O
6303	extra	O	O
6304	kosten	1240)	O
6305	.	O	O
6306	Dat	(1241)	O
6307	neemt	O	O
6308	niet	O	O
6309	weg	O	O
6310	dat	O	O
6311	de	(1242	O
6312	rekening	1242)	O
6313	zal	O	O
6314	oplopen	O	O
6315	.	O	O
6316	Zij	(1243)	O
6317	vindt	O	O
6318	het	(1244)	O
6319	belangrijk	O	O
6320	om	O	O
6321	dat	(1245)	O
6322	te	O	O
6323	noemen	O	O
6324	.	O	O
6325	Zij	(1246)	O
6326	gaat	O	O
6327	in	O	O
6328	op	O	O
6329	de	(1247	O
6330	vraag	O	O
6331	van	O	O
6332	de	(492	O
6333	heer	O	O
6334	Sungur	492)	S-PER
6335	over	O	O
6336	opkomstbevorderende	(1248	O
6337	maatregelen	1248)|1247)	O
6338	.	O	O
6339	Het	(91	O
6340	college	91)	O
6341	deed	O	O
6342	al	O	O
6343	suggesties	(1249)	O
6344	.	O	O
6345	Feitelijk	O	O
6346	doet	O	O
6347	het	(91	O
6348	college	91)	O
6349	de	(1250	O
6350	motie	1250)	O
6351	pas	O	O
6352	af	O	O
6353	bij	O	O
6354	de	(1251	O
6355	vol-	O	O
6356	gende	O	O
6357	verkiezingen	1251)	O
6358	.	O	O
6359	De	(1252	O
6360	raad	1252)	O
6361	beslist	O	O
6362	over	O	O
6363	het	(1253	O
6364	formele	O	O
